Šalies id,Šalis,Portalo ID,Naujienų portalas,Kalba,Skenavimo laikas,Kategorija,Tekstas,Nuoroda
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Kelionės elektromobiliu po Lietuvą – misija įmanoma?,https://www.15min.lt/video/keliones-elektromobiliu-po-lietuva-misija-imanoma-226076
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Atsako gydytoja: kaip sužinoti, kiek vandens jums reikia išgerti ir koks požymis išduoda, kad prasidėjo dehidratacija",https://www.15min.lt/gyvenimas/naujiena/sveikata/atsako-gydytoja-kaip-suzinoti-kiek-vandens-jums-reikia-isgerti-ir-koks-pozymis-isduoda-kad-prasidejo-dehidratacija-1028-1901566
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Kapavietė – ne gėlynas ir ne kiemas: kodėl akmens plokštės yra geriausias sprendimas,https://www.15min.lt/gyvenimas/naujiena/namai/kapaviete-ne-gelynas-ir-ne-kiemas-kodel-akmens-plokstes-yra-geriausias-sprendimas-1034-1744172
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,„Lidl Lietuva“ rūpestis darbuotojais: papildomų naudų ir premijų krepšelis šiemet sieks beveik 4 mln. eurų,https://www.15min.lt/verslas/naujiena/karjera/lidl-lietuva-rupestis-darbuotojais-papildomu-naudu-ir-premiju-krepselis-siemet-sieks-beveik-4-mln-euru-666-1902096
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Kultūros sektoriaus darbuotojams – naujos žinios apie sutelktinį finansavimą,https://www.15min.lt/naujiena/aktualu/svietimas/kulturos-sektoriaus-darbuotojams-naujos-zinios-apie-sutelktini-finansavima-233-1901164
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Tinklalaidė: „Viskas, ką jums reikia žinoti apie vertybinių popierių biržą”",https://www.15min.lt/verslas/naujiena/finansai/tinklalaide-viskas-ka-jums-reikia-zinoti-apie-vertybiniu-popieriu-birza-662-1901296
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Energetika sužavėjo galimybėmis ir prasme: lyderių patarimai ieškantiems savo kelio,https://www.15min.lt/verslas/naujiena/energetika/energetika-suzavejo-galimybemis-ir-prasme-lyderiu-patarimai-ieskantiems-savo-kelio-664-1900984
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Keliose Ispanijos vietovėse paskelbti perspėjimai dėl aukštos oro temperatūros,https://www.15min.lt/naujiena/aktualu/pasaulis/keliose-ispanijos-vietovese-paskelbti-perspejimai-del-aukstos-oro-temperaturos-57-1902000
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Karščio bangos ir potvyniai: kaip ateityje dėl klimato kaitos transformuosis miestai?,https://www.15min.lt/verslas/naujiena/mokslas-it/karscio-bangos-ir-potvyniai-kaip-ateityje-del-klimato-kaitos-transformuosis-miestai-1290-1865940
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,ECB ragina bankus „paspartinti“ tinkamą klimato kaitos rizikos valdymą,https://www.15min.lt/verslas/naujiena/finansai/ecb-ragina-bankus-paspartinti-tinkama-klimato-kaitos-rizikos-valdyma-662-1900048
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Atsako specialistai: ar tikrai saugu gerti vandenį iš čiaupo?,https://www.15min.lt/naujiena/aktualu/zalias/atsako-specialistai-ar-tikrai-saugu-gerti-vandeni-is-ciaupo-1007-1899810
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Stereotipų nepaisanti Eglė: darbe įkūrė savanorystės projektą, o vakarais į kelią išrieda motociklu",https://www.15min.lt/verslas/naujiena/karjera/stereotipu-nepaisanti-egle-darbe-ikure-savanorystes-projekta-o-vakarais-i-kelia-isrieda-motociklu-666-1899872
